date,time,tweet,Food Delivery,Aspect,Sentiment
2020-04-26,10:51:52,สั่งอะไรคุ้มสุดตอนนี้ ว่ามา จะสั่งบ้าง #foodpanda,No,,
2020-04-26,08:25:43,โมโหเรื่องเมื่อวานไม่หายกับคนส่งfoodpandaนางโทรมาถามทางนี่ก็บอกไปอย่างละเอียดนางบอกว่าโอเคเข้าใจแล้วพอวางสายไปสักพักก็โทรมาถามอีกแล้วยังมาโวยวายว่ากุบอกทางผิดอีกแถมพูดจาแย่มาก พอบอกทางอีกรอบตอนนั้นคือหัวร้อนมากแต่พยายามสงบสติอารมณ์ไว้ #foodpanda,Yes,Employee,Negative
2020-04-25,15:46:45,"หนูผิดอะไร.. หนูแค่อยากกินเส้นเล็ก.. เส้นหมี่มันติดฟันนนนนนนนน
#foodpanda  pic.twitter.com/2biIUD5Z5t",No,,
2020-04-25,15:33:53,"โ้ค้ดของ #foodpanda ที่ส่งให้เพื่อนแล้วเราจะได้100บาท 
.
พอเพื่อนสั่งครั้งแรกเสร็จ เราได้100
.
ผ่านไป2วัน โค้ดเราหาย ทั้งที่บอกว่าหมดอายุ เดือนหน้า เป็นงงมาก หรือเราทำอะไรผิดไปเหรอ ใครรู้บอกหน่อยค่า แง #ฟู้ดแพนด้า",Yes,Price,Negative
2020-04-25,15:25:40,"งงกับฟเแพนด้ามาก ชอบโทรมาถามว่าอยู่ตรงไหน กูว่ากูก็ปักหมุดตรงนะ รายละเอียดยาวเป็นหางเว่า คือพี่ได้เปิดแผนที่ดูมั้ยหรือยังไง หรือไม่มี รอบที่แปดล้านสั่ง สั่งทุกรอบโทรทุกรอบ  // กางแมพ

 #foodpanda",Yes,Employee,Negative
2020-04-25,12:49:01,"ร้านตะวันหมูกะทะ&ชาบู มี #Tiktok แล้วนะรู้ยัง
  ฝากกดไลกดแชร์ และติดตามให้ด้วยนะ
 #ตะวันหมูกะทะหลังราชภัฎนครปฐม
#เดลิเวอรี่ #ส่งฟรีถึงบ้าน
#แกร็บฟู้ด #grabfood #grabfoodนครปฐม #foodpanda #foodpadaนครปฐม
#ส่งฟรี🛍 #บริการส่ง #deliveryfood #delivery
#deliveryservice #ตัวเมืองนครปฐม pic.twitter.com/I1UMnd0l7z – at ตะวันหมูกระทะ",No,,
2020-04-25,12:13:52,นานๆจะสั่งมากินสักที อยากกินหลายอาทิตย์หละทาสกินแป้งกับสับปะรดส่วนแฮมเจ้านายกินเรียย😂 สั่งกับ #foodpanda ไม่มีค่าส่งด้วย ว่าแต่ทำไมถึงเรียกไรเดอร์ ไม่เรียกแพนด้าแมนหละ อันนี้สงสัย😆  pic.twitter.com/e5T7fbXT7L,Yes,Price,Positive
2020-04-25,11:49:59,"สั่งอะไรดีค่ะ😍
#ฟู้ดแพนด้า #foodpanda #foodpandaTH 😂 pic.twitter.com/f1m49lBBmd",No,,
2020-04-25,08:44:22,#ShopBack ให้คุณได้รับ เงินคืน ทุกครั้งที่ช้อปออนไลน์ เพียงลงทะเบียนผ่านลิงค์ของฉันและรับ ฿100 เงินโบนัสวันนี้!  https://app.shopback.com/tha?raf=uL9u8o  #shopee #foodpanda,No,,
2020-04-24,21:29:14,"สั่ง kfc​ ชุดใหญ่ไก่​ 7​ ชิ้น​ แต่ได้ไก่มาแค่3ชิ้นค่ะ​ แงงงงงงง
#foodpanda",No,,
2020-04-24,21:09:36,"ก๋วยจั้บญวนตอกไข่คุณฟาง แถวหอการค้า 
อร่อย ให้เครื่องเยอะมาก หมูยอก็เริ่ด อร่อยตั้งแต่ยังไม่ปรุง ช่วงนี้มีโปร 59 บาท  สั่งผ่าน #get #foodpanda #wongnai #อร่อยบอกต่อ #อร่อยไปแดก @aroii pic.twitter.com/Da40QZNp0n",No,,
2020-04-24,19:09:27,ลบเเอพทิ้งละห่วยเเตกมาก ปักหมุดมั่วซั่ว รอนานมากๆ #foodpanda,Yes,System,Negative
2020-04-24,18:07:25,แถวๆมน. ในขณะที่ grab ค่าส่ง 10 บาทแต่คู่แข่งได้แซงไปแล้วค่ะ แอบขึ้นตอนไหนไม่รู้ ระยะทางในมน.เอาตรงๆนะ ไม่ควรเกิน 10 บาทอ่ะ #foodpanda  pic.twitter.com/oRVxnykC5G,Yes,Price,Negative
2020-04-24,17:14:57,ขึ้นแบบนี้คือแอพเป็นปกติมั้ยคะ มีโค้ด100ขั้นต่ำ100ขึ้นมา10อัน คือลองกดใช้ทุกตัวในแอพfood pandaแล้วขึ้นว่าไม่มีโค้ดส่วนลดนี้ทุกอันเลยค่ะ จะว่ากดไม่ทันก็แอบไม่น่าเชื่อเพราะเราเข้าตอน5โมงเย็นเลยค่ะ;-; #foodpanda  pic.twitter.com/1ZexzPfFlF,Yes,Price,Neutral
2020-04-24,15:47:49,"🥤❤️ อากาศร้อนเดือนเมษายน ให้โนบิชา ช่วยดับร้อนนะครับ 🏖
☀️โนบิชา สาขา​ คอนโด​ลุมพินี​ รามอินทรา-หลักสี่☀️
❇️ สั่งออนไลน์ สามารถสั่งในแอฟพิเคชัน #GET #Foodpanda ได้เลยครับ 

#ชานมไต้หวันไข่มุก #ชานมไข่มุก​ #ชานม #ทุกแก้ว19บาทเพิ่มไข่มุกเยลลี่5บาท #nobichaโนบิชา #nobicha #โนบิชา pic.twitter.com/2SfJRoLj87",No,,
2020-04-24,14:34:30,#foodpanda #ส่วนลด #ถูกบอกต่อ ข้าวกระเพราไก่แมค ลดราคา คุ่มมาก ได้ไก่เยอะมาก 167 บาท pic.twitter.com/4Qe17kFysk,Yes,Price,Negative
2020-04-24,12:29:06,"อยากกินต้องได้กิน #ตำปูปลาร้า
#ร้านลมโชยคาเฟ่ แซ่บอร่อยจริงค่ะ 
ถ้ามีสะตอด้วยจะดีมากๆเลยค่ะ😁
#foodpanda 🐼 📷🍽😋😍  pic.twitter.com/idGeNRUSs5",No,,
2020-04-24,12:24:30,ก็ไม่มีไรมาก... #foodpanda #กักตัวอยู่บ้าน pic.twitter.com/Q0ubad2NCf,No,,
2020-04-23,17:56:39,"อยากรีวิวร้านอาหาร กับไรเดอร์
มันรีวิวตรงไหนอะ 5555
คืออาหารกับคนส่งดีมาก อยากรีวิว
ถือว่าเป็นกำลังใจเล็กๆน้อยๆ
#foodpanda #ฟู้ดแพนด้า",Yes,Employee,Positive
2020-04-23,13:14:03,"อิ่มได้แค่ปลายนิ้ว บ่ายแล้วกินอะไรดี
#foodpanda #GrabFood #getfood pic.twitter.com/BsjByfMnIS",No,,
2020-04-23,11:31:34,"ฝากร้านน่ะค่ะ 
MOMA'S BUBBLE TEA BAR HATYAI 
#ชานมไข่มุกราคาเริ่มต้น19บาท 
พิกัด ..#ถนนปุณณกัณฑ์ ค่ะ
มีแอพส่ง 
#foodpanda
#buddey
#weserve
ค่ะ สะดวกแอพไหนสั่งมาเลยค่ะ",No,,
2020-04-23,08:54:13,"#ฟ้าใส พาพี่ #foodpanda มาด้วยค่ะ !!
ตั้งแต่วันนี้ #ลอว์สัน108 ส่งถึงบ้านฟรี ภายใน 30 นาที* สั่งง่ายๆ เพียงค้นหาชื่อร้าน ""LAWSON 108"" บนแอป #foodpanda

(ระยะ 3-5km จาก #LAWSON108 ที่ให้บริการ ถึงจะหาร้านเจอบน foodpanda นะคะ)

เพิ่มเติม : fb Lawson108 pic.twitter.com/5MJfLk48Qy",No,,
