date,time,username,tweet,Food Delivery,Aspect,Sentiment
2020-04-20,15:53:46,anuruckmanx,เกมส์เลย! ตอนแรกเลยคุณอาจไม่ได้ป่วย แต่คุณแค่เป็นคนถ่อย และตอนนี้คุณกลายเป็นคนตกงานเพราะความถ่อยของตัวเอง #แกร็บฟู้ด #GrabFood #ฟู้ดแพนด้า #foodpandaTH pic.twitter.com/nBsJlA1Dp0,No,,
2020-04-20,13:14:01,siri_nuchie,"อยากบอกสาวๆว่ามันจะดีกว่าถ้าลงไปรับอาหารเองข้างล่างนะคะ คือไม่ควรมีคนแปลกหน้ารู้นะว่าเราพักอยู่ห้องไหน เพื่อความปลอดภัยของตัวเราเองด้วยน้า 
...เป็นกำลังใจให้ฮีโร่ส่งอาหารทุกคนนะคะ ...สารภาพเลยถ้าพวกเค้าไม่ทำงานกันนี่เราลำบากกว่าเดิมอีกนะ #foodpanda #GrabFood  https://twitter.com/ClaaSun/status/1251866791560675329 …",No,,
2020-04-20,13:04:50,donttrytofindd,พนักงานไรเดอร์ทุกคนเค้าทำงานนี้เป็นอาชีพนะคะ ซื้อของและนำมาส่งให้ถึงที่เท่านั้น หน้าที่เค้าไม่ใช่คนรับใช้ที่ทำตามทุกอย่างที่ลูกค้าขอนะคะ ตำหนิเค้ากระทำกับเค้าเหมือนคนใช้ แบบนี้ไม่น่ารักเลยนะคะ ทุกอาชีพมีเกียรติที่เราต้องให้เกียรติเค้าด้วยนะคะ #GrabFood #foodpanda,No,,
2020-04-20,12:21:02,lottoupdate,"🍔 10 แอปพลิเคชันสั่งอาหารออนไลน์ 🍽️
 https://bit.ly/2Kfaglw 
#app #แอป #แอปสั่งอาหาร #fooddelivery
#FoodPanda #LINEMAN #나빠이더문 #UberEats
#GrabFood #GETFood #GulfIn1MillionLove #Skootar
#LalaMove #HappyFresh #UbonHero #EATDER
#โควิด19 #Covid19 #ไวรัสโคโรนา #ไวรัสโคโรน่า",No,,
2020-04-20,12:14:26,abookle1,"‼ 10 แอปพลิเคชันสั่งอาหารออนไลน์ 🍔🍽️
 https://www.thairath.co.th/lifestyle/life/1808654 …
#app #แอป #แอปสั่งอาหาร #fooddelivery
#FoodPanda #LINEMAN #UberEats
#GrabFood #GETFood #GulfIn1MillionLove #Skootar
#LalaMove #HappyFresh #UbonHero #EATDER
#โควิด19 #Covid19 #ไวรัสโคโรนา #ไวรัสโคโรน่า #coronavirus",No,,
2020-04-20,10:07:16,aboom_bonk,หยาบคายว่ะ ป่วยก็ไปนอนค่ะ จะมีแรงฉอดคนอื่นได้หรอ?? ไข้ขึ้นสูงก็ให้คนอื่นมารับก็ได้ ไม่ก็บอกแกร๊บว่าฝากไว้ที่นิติบุคคลก็ได้ป่ะ มีวิธีตั้งเยอะก็ไม่คิด เป็นผู้ใหญ่ซะป่าว #GrabFood #foodpanda #แกร็บฟู้ด #ฟู้ดแพนด้า https://twitter.com/ClaaSun/status/1251866791560675329 …,No,,
2020-04-20,08:53:40,binneevic,#อาหารคลีน ใครมีอาหารคลีน หรืออาหารสุขภาพร้านไหนแนะนำบ้างงงง แบบในแอพdeliveree #foodpanda #GrabFood #grabfoodth #ฟู้ดแพนด้า,No,,
2020-04-20,08:19:27,plawan2507,"ไม่ว่าอาชีพไหนเค้าก้อเป็นคน  ทุกอาชีพเค้ามีเกียรติทุกคน อย่ามองเค้าเป็นแค่คนส่งของ ให้มองว่าเค้าเป็นคนทำมาหากินเหมือนคุณพวกเค้าบริการให้ความสะดวกสบายแก่คุณ พูดดีๆก็ได้
 #ฟู้ดแพนด้า #foodpanda #แกร็บฟู้ด #GrabFood  https://twitter.com/ClaaSun/status/1251866791560675329 …",No,,
2020-04-20,06:54:33,lisabestgirls,อีควายลงมาก็ใส่อารมณ์เลย อีดอก #ฟู้ดแพนด้า #foodpanda #แกร็บฟู้ด #GrabFood  pic.twitter.com/fDZeC45fvw,No,,
2020-04-20,02:49:53,phaps6,"บางที #GrabFood ก็น่าจะแบนลูกค้าแบบนี้บ้างนะ 
สงสารคนส่ง เสียสุขภาพจิต  https://twitter.com/ClaaSun/status/1251866791560675329 …",Yes,Company,Neutral
2020-04-20,02:36:03,propjun,ถามจริงนะ ข้ามเรื่องการรับ-ส่งของไปก่อน  คือมึงพูดดีๆ มันจะตายไหม  เหมือนตัวเองสูงส่งนัก #แกร๊บฟู้ด #GrabFood  https://twitter.com/ClaaSun/status/1251866791560675329 …,No,,
2020-04-20,02:10:16,rawin_kookkik,โควิดยังกลัวมึงอ่ะอีป้านี่ นิสัยโครตแย่  #แกร็บฟู้ด #GrabFood #ฟู้ดแพนด้า #foodpanda https://twitter.com/ClaaSun/status/1251866791560675329 …,No,,
2020-04-20,01:48:30,lm_loukmoo,"คลิปแกรบล่าสุด ไล่อ่าน comment มีอันหนึ่งบอกว่า ถ้าจะดูคน ดูจากการที่เค้าปฏิบัติกับคนที่ต่ำกว่า 
เอ้าาาาาาาาา สรุป เป็นคนขับแกรบ ต่ำกว่าคนอื่นจริงดิ?? งองงงงงง 
เหยียดเก่งงงงง #GrabFood",No,,
2020-04-20,01:33:54,lisnukfad,ฟังคำแก้ตัวไม่ขึ้นเลยจ้าอีป้า ประโยคสุดท้ายคือ วางไว้ไสหัวไป เกินไปไหม รู้ว่าเป็นงานบริการ **ไม่ใช่ทาส พิจารณานิดนึงนะคะ เป็นคนอื่นเผลอๆสวนเข้าแผ่นแปะหน้าผ้าป้าอะค่ะ #แกร็บฟู้ด #GrabFood #ฟู้ดแพนด้า #foodpanda https://twitter.com/ClaaSun/status/1251866791560675329 …,No,,
2020-04-20,01:27:41,bompiyapat,"รับบทโฆษณา...🤔
#แกร็บฟู้ด #GrabFood  pic.twitter.com/Rag8Q9YEk2",No,,
2020-04-20,01:25:18,lisamt_,"ถ้าเป็นกูนะ กูจะเอาถุงข้าวฟาดหน้านั่นแหละอิ่เปรต มารยาทคือโคตรเหี้ยอ่ะ โตมาในสังคมแบบไหน ลูกค้าไม่ใช่พระเจ้าค่ะอีควาย เค้าคือคนทำงานบริการไม่ใช่ทาสมารองมือรองตีนมึง แก้ตัวอะไรก็ไม่ขึ้นแล้วค่ะทุกอย่างฟ้องด้วยคลิปหมดแล้ว
#ฟู้ดแพนด้า #foodpanda #GrabFood  pic.twitter.com/aX3jYJIiJo",No,,
2020-04-20,00:56:28,tstarynight,"จะให้เรียก""ป้า"" หรือเรียกว่า""ลุง"" เอาดีๆ 
#ฟู้ดแพนด้า #foodpanda #แกร็บฟู้ด #GrabFood",No,,
2020-04-20,00:48:12,tip_petal,โคตรเหี้ยยยย  มึงไปอยู่หลุมไหนมา  แม่งมาตรการเค้าออกประกาศเยอะแยะ  แนะนำไม่ให้มือส่งถึงมือ ป้องกันการติดเชื้อโควิท (ขออภัยที่หยาบคาย) #GrabFood #foodpandaTH https://twitter.com/ClaaSun/status/1251866791560675329 …,No,,
2020-04-20,00:40:25,stmarch21,แหกปากอยู่ปาวๆ น้ำลงน้ำลาย กระเด็นเต็มหัวละมั้ง #มนุษย์ป้า แมสก็ไม่ใส่ แปะเจลลดไข้มาพร้อม จ่ายผ่านบัตรเครดิตก็ไม่ได้หมายความว่าจะลงมาเอาไม่ได้เนอะ ปากท้องตัวเองแท้ๆ ยังต้องลำบากคนอื่น ลงมาเอาแค่นี้ไม่ตายหรอก ช่วยกันทำมาหากินสิ #foodpanda #ฟู้ดแพนด้า #GrabFood #แกร็บฟู้ด https://twitter.com/ClaaSun/status/1251866791560675329 …,No,,
2020-04-20,00:29:35,niraw_vapour,อีเหี้ย​ ดูคลิปอีป้าที่ด่าพี่ที่ส่งอาหารแล้วแบบ​ อีควายเขาสิต้องกลัวมึงแมสก์ก็ไม่ ใส่​ แปะแผ่นลดไข้มาอีก​ แหกปากทำอะไร​ ถามอยู่นั่นชื่ออะไรๆๆ​ สันดานค่ะสงสารพี่เขามาก​ สู้ๆนะคะ​ #GrabFood #foodpanda #แกร็บฟู้ด #ฟู้ดแพนด้า,No,,
2020-04-20,00:03:45,dimn__,"ตะคอกทำควยอะไรอิสัส!นั่งๆนอนๆอยู่เฉยๆเข้าแอพสั่งของแดก
ไม่ต้องออกไปซื้อเองโรคก็ไม่ต้องเสี่ยง
สบายแบบนี้แล้วยังไม่มีปัญญาลงไปเอาของมาแดกอีกหรอกูถามหน่อย? 
ผัวไม่เย็ดหรอถึงหงุดหงิดเบอร์นั้นอ่ะแมสก็ไม่ใส่ หน้าเหี้ยละยังสันดานเสียอีก #ฟู้ดแพนด้า #foodpanda #แกร็บฟู้ด #GrabFood",No,,
2020-04-19,23:52:01,tiingnongnoy,"นึกว่าพิการ อีดอก เอาสะเหมือนเลย
#ฟู้ดแพนด้า #foodpanda #แกร็บฟู้ด #GrabFood  https://twitter.com/ClaaSun/status/1251866791560675329 …",No,,
2020-04-19,23:38:14,seemechad,"“ไสหัวไป!” 
ไม่ทราบว่าใหญ่โตมาจากไหน หรือใครบ่มเพาะความคิดแบบนี้มาให้ ถึงได้พูดจาดูถูกใส่คนอื่นแบบนั้น 

แทนที่คุณจะรู้สึกตัวขอโทษที่ใช้คำพูดและการกระทำที่ร้ายกาจของตัวเอง กลับเอาความป่วยไข้ไม่สบายมาใช้อ้างขอความเป็นธรรมให้ตัวเองอีก 

 #ฟู้ดแพนด้า #foodpanda #แกร็บฟู้ด #GrabFood",No,,
